"","Full_FIPS_Code","YEAR","County_Type","Log_predictions","Predictions","LOGTRANSIT_USER_COUNT","LOGPOPULATION","LOGTrue_GDP","LOGUnemployment_Rate","LOGCharging_Stations","LOGLNMILES","LOGTELEWORK","LOGcapital_transit_funding","LOGCOURIER_NONEMP_RCPTOT_REAL","LOGDRIVER_NONEMP_RCPTOT_REAL","LOGPOP_DENSITY"
"11","1125",2005,"Metropolitan",9.01086499145796,8191.60387868914,8.70516541971901,0.418788119332149,0.446854581885555,0.0845868275254667,0,0.672840339386145,0.0124389627750235,0.459971546045187,0.683715205612499,0.543441138161163,0.310037862004339
"12","1015",2006,"Metropolitan",8.71762701120733,6109.66370899971,8.14380797677148,0.358449101883594,0.346669420071522,0.0965306215188855,0,0.642540737725427,0.0941797563886172,0,0.649184372319534,0.526093338631502,0.348797838452369
"13","1033",2006,"Metropolitan",8.00134059859641,2984.95693502823,7.75147531802146,0.25062556155223,0.26842003670552,0.120315196096997,0,0.5530124933962,0.0408504870692996,0.519232566788817,0.639300827852806,0,0.26983409403936
"14","1077",2006,"Metropolitan",8.25717154591288,3855.17448092251,8.20330402679528,0.323273267482538,0.275662728828412,0.104474025458484,0,0.623988906731954,0.0408504870692996,0,0.666416972972298,0,0.311809035310648
"15","1081",2006,"Metropolitan",9.06917246016318,8683.43494325338,10.3606275488823,0.374718864876334,0.339099894281546,0.0726084305073912,0,0.595363547304146,0.0527996458706934,0.414944129024756,0.683301145564633,0.583255673264794,0.36108100313901
"16","1089",2006,"Metropolitan",8.52528059045064,5040.6009519264,8.20357773693795,0.499823422125317,0.523904650509868,0.0686079072356221,0,0.67427901621429,0.085380508221182,0.496462553748216,0.718432278954374,0.616901373422408,0.425597548299447
"17","1101",2006,"Metropolitan",9.77183319174944,17532.8789048844,9.50643694302898,0.455692212277723,0.486644766454656,0.100504231126811,0,0.637379010385901,0.0460334012216844,0.67342819512845,0.69818243503177,0.581245809077697,0.39416428005052
"18","1103",2006,"Metropolitan",8.32129565652022,4110.48233281314,8.1789193328484,0.358577085766395,0.365532736012261,0.0965306215188855,0,0.615563496459279,0.022859166337329,0.514123005887836,0.719634717376174,0,0.3536866038742
"19","1113",2006,"Metropolitan",7.25768017061465,1418.96096874889,7.64060382639363,0.239804223584776,0.183427708424814,0.167477766179104,0,0.558559492181015,0.0877893659483162,0.554501363009612,0,0.489140993200081,0.253512454604473
"20","1117",2006,"Metropolitan",8.2122183643162,3685.7096507907,8.43576619272051,0.421304468263607,0.426987653658764,0.0445231373105869,0,0.592381016155308,0.0176111507603853,0.656258408114332,0.739298502512854,0.562396826319631,0.367404358017167
"21","1125",2006,"Metropolitan",8.91267032974287,7425.46308252455,7.52886925664225,0.42332895027675,0.447557303089584,0.0686079072356221,0,0.673270761724936,0.0712559210651439,0.562184051802602,0.678935351983396,0.583647774433297,0.31347013921951
"22","1015",2007,"Metropolitan",8.89897861155153,7324.48856926019,9.46475000516439,0.359468555465248,0.350075028015544,0.0965306215188855,0,0.642572063703812,0.0709755123070076,0,0.666294178116297,0,0.349570073698034
"23","1081",2007,"Metropolitan",9.02163501851379,8280.30447059139,9.63626148865173,0.377670375195446,0.343233264330211,0.0845868275254667,0,0.601354037302724,0.105047079664852,0.485268505116435,0.675262026207343,0.594905662357315,0.363318087105123
"24","1089",2007,"Metropolitan",8.57912658784445,5319.45741697733,7.63530388625941,0.502893733643794,0.529267394662893,0.060595229381282,0,0.67440950959565,0.0899782943487064,0.637226076137419,0.73637706829887,0.617265082518188,0.427929507957533
"25","1101",2007,"Metropolitan",9.74614784784544,17088.2752230058,9.51753091081601,0.456068479751465,0.486422529606451,0.104474025458484,0,0.640725761623961,0.0558672139187478,0.653081140390447,0.72259226081705,0.607487702736291,0.394449807962587
"26","1103",2007,"Metropolitan",8.13187903358083,3401.18450440344,8.12444685571585,0.359697954126199,0.36652373531999,0.0805978831940554,0,0.615419512037858,0.0654644156238146,0.503346165542051,0,0.48510151774514,0.354535857500918
"27","1113",2007,"Metropolitan",7.21503155008988,1359.71656658815,7.54908271081229,0.24154190788282,0.180264298341734,0.183079824236139,0,0.558594139362004,0.103021799379904,0.558687692524983,0.619509827043224,0.537683913180285,0.254819172354104
"28","1125",2007,"Metropolitan",8.96168261902475,7798.46827992209,8.79011689289247,0.42565632746615,0.453773930497632,0.0726084305073912,0,0.674128480203191,0.0563719863370356,0.399969352990574,0.685522610261288,0.587998049416193,0.315229640125896
"29","1015",2008,"Metropolitan",8.9263096135539,7527.43491147941,9.00245482305095,0.360774665550899,0.35118831023118,0.171383803766553,0,0.642622342253269,0.0327529575028722,0,0.647412799227411,0.53485769013968,0.350559492687036
"30","1033",2008,"Metropolitan",8.09549919836084,3279.67364633994,7.85438121065236,0.25078364175939,0.267979618057222,0.202499965524284,0,0.55304565095029,0.0188867036450004,0.482758292421603,0.627358174665454,0,0.269953169699542
"31","1077",2008,"Metropolitan",8.34443954031371,4206.72426847072,8.30622521603216,0.326272722189527,0.273507018410301,0.171383803766553,0,0.62422018361271,0.0188867036450004,0,0.667923002069159,0,0.314076427286238
"32","1081",2008,"Metropolitan",9.1859591993379,9759.13647272725,9.7971821461652,0.380458984302413,0.345123183790284,0.151816609276248,0,0.601471470804329,0.0575036602361138,0.496894048140081,0.626106341891077,0.596288164883043,0.365431894820157
"33","1089",2008,"Metropolitan",8.68746946936879,5928.16185079438,8.75479176370003,0.506333973326588,0.533629634760409,0.108440011833378,0,0.67440950959565,0.0697909113060484,0.622370966313914,0.728310657609927,0.62605945001012,0.430542585474426
"34","1101",2008,"Metropolitan",9.71628325910206,16585.4860756741,9.35884658027541,0.455799457668699,0.484407259455736,0.179184825852172,0,0.640725761623961,0.0926230246692284,0.608769529061976,0.7243323498964,0.566527248455521,0.394245662193566
"35","1103",2008,"Metropolitan",8.16208548738663,3505.48964035001,7.90137735379262,0.361287460287718,0.361008296719922,0.151816609276248,0,0.615419512037858,0.0564442657280655,0.543830923413632,0.664762995557596,0.562715785761777,0.355740242618036
"36","1113",2008,"Metropolitan",7.41868618163275,1666.84214071106,7.82803803212583,0.242549406075333,0.178713781098516,0.264038448229096,0,0.558594139362004,0.0859016321445644,0.581922763576101,0.661238413798701,0,0.255576888829358
"37","1117",2008,"Metropolitan",8.24916273970665,3824.42244353949,9.44722902508206,0.428875468825532,0.436992599658102,0.092553189294104,0,0.59655728209243,0.0556177649670398,0.583548312188121,0.731818862886272,0.554943969134638,0.373144654921581
"38","1125",2008,"Metropolitan",9.09818524199819,8939.05575191534,8.40491994893345,0.428539552389584,0.448834278297504,0.132156370239792,0,0.674205018774507,0.0163704435231319,0.6235895729898,0.681483306410727,0.598314434679933,0.317409644650979
"39","1001",2011,"Metropolitan",7.92792010253037,2773.65188943672,6.58063913728495,0.252755473541928,0.201024522295461,0.264038448229096,0,0.507882189402362,0.0140922302952149,0.618945461823015,0.644924171125258,0,0.271456113476512
"40","1001",2012,"Metropolitan",7.93903874600008,2804.66321838084,7.56060116276856,0.252044660862944,0.219351819692733,0.217970668247759,0,0.503595792085612,0.0405816510878945,0.515985294613975,0.636893258159697,0,0.270920435422995
"41","1001",2013,"Metropolitan",7.69083731379021,2188.20601044118,7.44833386089748,0.251450924866502,0.210130672588386,0.186971156738731,0,0.503583034471061,0.0634802797915718,0.473011113502136,0.631817062133776,0.532314119579658,0.270473161514642
"42","1001",2014,"Metropolitan",7.82670318321052,2506.65176441406,7.56060116276856,0.251885351979068,0.210261919887911,0.167477766179104,0,0.533948055432472,0.0316100164668285,0.322799727365633,0.641669452744768,0,0.270800422719901
"43","1001",2015,"Metropolitan",7.85998889939162,2591.49160811945,7.09090982207998,0.251809552872022,0.219263753106211,0.143963728513209,0,0.532946442347743,0.0506877066326627,0.49410073185673,0.626838227519574,0,0.270742957663101
"44","1015",2011,"Metropolitan",9.05983597109747,8602.73944037792,9.67041992002422,0.361348385350416,0.342890287379737,0.339695462819486,0,0.648847721546294,0.0599612283368115,0,0.622764400738837,0,0.351458259257519
"45","1015",2012,"Metropolitan",9.32243531477586,11186.1906042888,7.99867136101578,0.360671886251435,0.342737181101421,0.294467586343743,0.150318923908883,0.561249575459841,0.0485660727541421,0,0.638319690680283,0,0.350946121227181
"46","1015",2013,"Metropolitan",9.3003638465252,10941.9996925455,8.76201995356159,0.359789118344873,0.338696134146164,0.286881271410185,0.150318923908883,0.560084364215121,0.0424052840700992,0,0.569573938014897,0,0.350273254720064
"47","1015",2014,"Metropolitan",9.05570095275654,8567.24040018218,8.84130362048157,0.359105207682588,0.333385167257881,0.248739483580286,0.189681363237917,0.605344937810627,0.112592856426775,0,0.582894840648039,0.550251872912654,0.349755172357487
"48","1033",2011,"Metropolitan",8.17606679779831,3554.84520288954,7.13966033596492,0.250957329008313,0.272289910538676,0.33219175753153,0,0.565034123540437,0.0505415864466089,0.585115348845265,0.622115256194059,0,0.270432306067008
"49","1033",2012,"Metropolitan",8.1625054060226,3506.96196988587,7.72709448477984,0.251038836849849,0.27166405344733,0.290676168857698,0,0.51163069806795,0.0290440976047362,0.465194204292548,0.623823035433841,0,0.270493523899178
"50","1033",2013,"Metropolitan",8.24520058779671,3809.29948037327,6.40191719672719,0.250931026273214,0.284756038796795,0.264038448229096,0,0.511811497095235,0.0263937796138628,0.542813031659492,0.598784736533818,0,0.27041230986641
"51","1033",2014,"Metropolitan",8.19991474349883,3640.63990588026,7.97693875695943,0.250754673426768,0.280217994993776,0.264038448229096,0,0.556395328806733,0.0261274872236813,0.451159240261712,0.594328751191341,0,0.270279464147464
"52","1055",2013,"Metropolitan",8.97321510665862,7888.92460963291,8.69968140098951,0.343384179631563,0.290343402911254,0.241068719823777,0.150318923908883,0.562153553925505,0.0517727748110561,0,0.606547611594517,0,0.351299090928151
"53","1055",2014,"Metropolitan",8.64796031428871,5698.51169899214,8.1721644521119,0.342712934918229,0.289377785400492,0.214108416235186,0.150318923908883,0.620703662974027,0.149257485673796,0,0.646946129427901,0.50732678483285,0.350790577962089
"54","1055",2015,"Metropolitan",8.78171680558095,6514.05093801659,8.27664912542186,0.342155564964674,0.292517496630597,0.183079824236139,0.189681363237917,0.622140501654266,0.115376689258909,0,0.654985033670649,0.508923463293152,0.350378288594224
"55","1073",2012,"Metropolitan",11.4476777433888,93683.5360293129,10.9051299515098,0.608180146958755,0.634916555231593,0.237227994532447,0.300637847817766,0.690494052727591,0.0429628292965143,0.537879319486693,0.801423025778861,0.670442243893768,0.472780885630369
"56","1073",2013,"Metropolitan",11.3573010721987,85588.0604946343,11.848247039834,0.608442350714392,0.63259201304629,0.20637307164246,0.300637847817766,0.690188106395773,0.0860317632561889,0.705199475913532,0.800376909190444,0.668440820107746,0.472980210682642
"57","1073",2014,"Metropolitan",11.4454658233751,93476.5445497094,10.9028318395456,0.608596096137759,0.631264597313802,0.186971156738731,0.315053924808285,0.782750682390014,0.0440867882760468,0.698120959063127,0.812604946697368,0.652626532327513,0.47309689067448
"58","1073",2015,"Metropolitan",11.4013199455352,89439.701015661,11.3471541935139,0.608701035475515,0.631146923563557,0.167477766179104,0.328094852725738,0.782656973520434,0.0569509835540623,0.557604320156347,0.808872225996614,0.668600624786485,0.473176664976537
"59","1077",2011,"Metropolitan",8.38656739949896,4387.73048899669,7.59135704669855,0.32690140867472,0.275215150240393,0.294467586343743,0,0.631397835639904,0.0505415864466089,0,0.655940175758064,0,0.314837811288884
"60","1077",2012,"Metropolitan",8.69141017078976,5951.56905673725,8.1789193328484,0.326986573739215,0.278285479694273,0.248739483580286,0.150318923908883,0.587914656184472,0.0290440976047362,0,0.64918908978212,0,0.314901711526497
"61","1077",2013,"Metropolitan",8.68026635552414,5885.6140483912,6.85329909318608,0.327046932887225,0.278787375718523,0.221829315731566,0.150318923908883,0.587786855755679,0.0263937796138628,0,0.643723070209013,0,0.314947345120225
"62","1077",2014,"Metropolitan",8.64675656781439,5691.65626255717,8.42879904065364,0.32750884448515,0.273232607162924,0.221829315731566,0.150318923908883,0.613927902697702,0.0261274872236813,0,0.64597178677739,0,0.315296570724776
"63","1081",2011,"Metropolitan",9.40437443107796,12141.376346893,10.075800860133,0.390352542849755,0.356270582465663,0.252569535247232,0,0.614808334342978,0.0400675183458363,0.541981831919951,0.673098056512826,0.594752585202153,0.373142854330725
"64","1081",2012,"Metropolitan",9.61042678459719,14919.5361569346,8.68963274835574,0.39470172585454,0.362508089672936,0.214108416235186,0.150318923908883,0.555680248089219,0.0873730630541636,0.514721863051039,0.668698623507036,0.587777039759786,0.376438103419003
"65","1081",2013,"Metropolitan",9.60361834749537,14818.3024461537,10.2759472590303,0.397798203697713,0.363247500938231,0.175286154673335,0.150318923908883,0.556758441160879,0.0779605434990362,0.469725891664948,0.665392819547512,0.602020825913072,0.378786502311755
"66","1081",2014,"Metropolitan",9.61929065005901,15052.3687536161,9.85550456251398,0.400328810335114,0.364778322347974,0.159654603052612,0.189681363237917,0.602661276455975,0.109644397051587,0.479318204991396,0.679320725865275,0.615440382220175,0.380705888999066
"67","1081",2015,"Metropolitan",9.65846347954023,15653.7139285104,9.77132664893379,0.402579038501284,0.369481358909651,0.147892033301648,0.220213243189327,0.602658123543144,0.132705671561729,0.474112421112558,0.657412234057451,0.612969948034069,0.382412728601523
"68","1089",2011,"Metropolitan",8.83344071306696,6859.84902916186,9.43691802002467,0.513274521704738,0.544651217627672,0.260219011025558,0,0.698234536990551,0.0957162232569644,0.575417335462454,0.718637560014846,0.623462548679467,0.436266508406386
"69","1089",2012,"Metropolitan",9.17403067201747,9643.41590680568,9.54430947837928,0.514605311894517,0.544132274041467,0.217970668247759,0.150318923908883,0.627289111995099,0.0413364699902438,0.49889441166659,0.705684966439736,0.615073277578043,0.437276952667854
"70","1089",2013,"Metropolitan",9.1556281279705,9467.57543918243,8.75605259917045,0.516226278682662,0.545689160601808,0.190858830253946,0.150318923908883,0.626295350776718,0.0583183780640394,0.616248686028891,0.714503150243638,0.621110532125065,0.438508958261071
"71","1089",2014,"Metropolitan",9.05312783857993,8545.22424963589,9.92852157025577,0.517532546901535,0.54594923666131,0.179184825852172,0.150318923908883,0.694014904892057,0.105382726287173,0.573520798236453,0.706336214619178,0.6226183711068,0.439501364333653
"72","1089",2015,"Metropolitan",9.26911802551145,10605.3940733484,9.67325644372002,0.518831090555705,0.547718038619077,0.155737463509205,0.220213243189327,0.693968554505757,0.0625575416228675,0.596768050704633,0.717243625311839,0.614805511487853,0.440487922307853
"73","1097",2012,"Metropolitan",10.501150465003,36357.3064314099,9.96880701865677,0.541640961525213,0.529186907757064,0.305821022710363,0.150318923908883,0.652962360838716,0.0781476608156049,0.635680528047519,0.753754276434658,0.606137106097672,0.411220492525955
"74","1097",2013,"Metropolitan",10.4930164337299,36062.7744539585,10.9472563928217,0.541676313571158,0.530129386269368,0.279281011036917,0.150318923908883,0.652795932483213,0.0702677210040587,0.588147022197619,0.742303451308023,0.61432991221225,0.411246269483915
"75","1097",2014,"Metropolitan",10.4369190133846,34095.4428433924,10.6696760651629,0.541756343363073,0.529590022957619,0.241068719823777,0.150318923908883,0.719049345849501,0.0826411975955621,0.562990185992552,0.744742428314851,0.597017301749635,0.411307206896539
"76","1097",2015,"Metropolitan",10.4964487404964,36186.7656248777,10.0878486946279,0.541864710809213,0.529378351301563,0.210242552953257,0.245159605527841,0.719022949859115,0.129485093151381,0.575340122376555,0.754403910263297,0.607747720514738,0.411389216075391
"77","1101",2011,"Metropolitan",10.139652887322,25327.673402641,9.44509623861856,0.456885049758116,0.48118415140405,0.317143367929807,0.150318923908883,0.648156001479683,0.0653033409753068,0.666627826698654,0.710319305200085,0.580117407105169,0.395832437311913
"78","1101",2012,"Metropolitan",10.09566366292,24237.6784703166,10.7701888008702,0.456687766725174,0.481054749050253,0.264038448229096,0.150318923908883,0.558442729959957,0.0631817380527541,0.617656498240563,0.69379318438059,0.575807760025817,0.395677171734939
"79","1101",2013,"Metropolitan",10.0773970813543,23798.9580991415,10.6353986111469,0.456258444143238,0.48087139158706,0.229535823981029,0.150318923908883,0.557883240988918,0.0516407707027613,0.569594250330598,0.691627917914914,0.596903533507051,0.395351370908857
"80","1101",2014,"Metropolitan",9.96432314923999,21254.4836893141,10.5585693522893,0.455856202195504,0.479190655304638,0.20637307164246,0.150318923908883,0.64251206722539,0.0802148800443415,0.415891107927656,0.72829001929653,0.602192524128068,0.395046123840576
"81","1101",2015,"Metropolitan",10.0738654362923,23715.0568681774,10.5134161543451,0.455684638984225,0.48112515300346,0.179184825852172,0.189681363237917,0.642410679999878,0.0726828506212983,0.593001018437426,0.72220288215647,0.60672800309928,0.394911906682829
"82","1103",2012,"Metropolitan",8.67929929387492,5879.92504801333,8.75557997214314,0.364192615585037,0.354970457488758,0.252569535247232,0.150318923908883,0.570309788820373,0.0187170479743498,0.556698753493293,0.665376902652234,0,0.358475728559147
"83","1103",2014,"Metropolitan",8.41867475287769,4530.89491922052,9.854087202241,0.363404589380223,0.361944305642727,0.198623227801154,0.150318923908883,0.61479169745941,0.0445417915375994,0,0.658040943778802,0.538495473709778,0.357878551627148
"84","1103",2015,"Metropolitan",8.42464107384434,4558.00849629635,6.880384082186,0.363179844378875,0.361897822564687,0.171383803766553,0.150318923908883,0.614791846011567,0.0286860608257679,0,0.654402140488397,0.557453702316545,0.357708239714394
"85","1113",2012,"Metropolitan",7.52333964600515,1850.73779375536,7.90285719128058,0.258540813321311,0.188571293551809,0.290676168857698,0,0.503154672220097,0.0367489855536356,0.551869313656925,0.600920168104988,0.555122164183032,0.267639457154414
"86","1113",2013,"Metropolitan",7.48041491141117,1772.97625142149,6.23048144757848,0.262596527523777,0.192959087608743,0.229535823981029,0,0.50323426319623,0.120092951645408,0.588070484334837,0.631157707886648,0,0.270694241057666
"87","1113",2014,"Metropolitan",7.4345844083597,1693.55374594136,8.26230094178745,0.262778291390286,0.193958305405083,0.194742851656349,0,0.531785204960756,0.0742881123196388,0.544694490298755,0.609342525462026,0.514828219262495,0.270831168343075
"88","1113",2015,"Metropolitan",7.48980756199497,1789.70765093305,7.72444664563354,0.261854972425623,0.1889858834529,0.175286154673335,0.0948406816189583,0.531806290536756,0.1107260148982,0.547895218513844,0.623171139392412,0.514828219262495,0.270135628253251
"89","1117",2013,"Metropolitan",8.33603851859142,4171.53152101299,9.79551251087083,0.440212029753189,0.443005356891565,0.124266023419891,0,0.569689885729994,0.126501727435813,0.622521039520797,0.752671509641163,0,0.383084320662299
"90","1125",2011,"Metropolitan",9.14905123775474,9405.51254903026,8.99603266932437,0.434990384131636,0.454364268919314,0.264038448229096,0,0.686368874808418,0.0620977644774408,0.560490870730692,0.681204814139423,0.603780541880422,0.322502723724139
"91","1125",2012,"Metropolitan",9.39543589324466,12033.333785688,9.01966401079947,0.436485906927754,0.447641536866143,0.221829315731566,0.150318923908883,0.641051790497816,0.0418769918097421,0.532117867213095,0.680158401256104,0.581748834297353,0.323632655689151
"92","1125",2013,"Metropolitan",9.38299477995054,11884.553134258,10.2744302266059,0.438119448326438,0.449643410034108,0.194742851656349,0.150318923908883,0.641057664215782,0.0453417749482982,0.516658777800686,0.690227752000403,0.586199141199744,0.324875122357417
"93","1125",2014,"Metropolitan",9.35877184644485,11600.1330452276,9.29578385379365,0.439540492651704,0.445743817424461,0.171383803766553,0.189681363237917,0.681243417123931,0.0739599136660292,0.51306413140232,0.707321780398345,0.598588418541359,0.32595190738633
"94","1125",2015,"Metropolitan",9.27507377788308,10668.7456401131,8.1605182474775,0.440722909487636,0.443239532838831,0.155737463509205,0.189681363237917,0.681306234471698,0.108170956641956,0.546959755756367,0.690986276329633,0.595044193801595,0.326845999497873
"95","1001",2016,"Metropolitan",7.70538410297963,2220.27003083287,8.07620452723903,0.2527970238255,0.22449107196967,0.14003168781856,0,0.533927348262723,0.0932408549838425,0.485406478785651,0.661727294551505,0.490081097113466,0.27148559866516
"96","1033",2016,"Metropolitan",7.99305205261802,2960.31823279329,8.02845516411425,0.250846825095049,0.270524963109246,0.214108416235186,0,0.556507522909245,0.040746511883889,0,0.572151840652604,0,0.270348881320389
"97","1073",2016,"Metropolitan",11.4381227918831,92792.6573150001,11.0570456237949,0.608676708552181,0.632553348141738,0.163568034938538,0.350952225158367,0.782882933723534,0.0678371865584504,0.648018206990387,0.808155682698271,0.697674833970491,0.473157190535508
"98","1077",2016,"Metropolitan",8.45986477483223,4721.41949972082,8.48032171664033,0.326619228684742,0.268889464676975,0.190858830253946,0.150318923908883,0.613954876085935,0.040746511883889,0,0.636322805418097,0.49783171551804,0.314623988979491
"99","1081",2016,"Metropolitan",9.58226825484877,14505.283695818,8.923591197573,0.404588286164462,0.373126489377536,0.143963728513209,0.220213243189327,0.602807406478886,0.142377891232537,0,0.6356176190173,0.611141643819153,0.383936867206543
"100","1089",2016,"Metropolitan",9.23153302240851,10214.1880945941,7.95717732345947,0.520347768593674,0.551349680372464,0.14003168781856,0.245159605527841,0.694203185162426,0.103735040586921,0.525347325607883,0.696934300682052,0.647350736001739,0.44163805638905
"101","1097",2016,"Metropolitan",10.5180169040094,36975.7253246292,10.4297829007058,0.54203177549539,0.53146822187062,0.198623227801154,0.266251454354281,0.71906365359851,0.13894924000366,0.579231120544622,0.752601290596061,0.630587415701051,0.411515701254688
"102","1101",2016,"Metropolitan",10.061766900722,23429.8680711997,9.78729075813362,0.455615829917747,0.484204152988361,0.163568034938538,0.220213243189327,0.642541839145601,0.10910343455428,0.584130057429879,0.720264682117768,0.624185671849604,0.394853167749195
"103","1113",2016,"Metropolitan",7.61042766233085,2019.14142382526,7.89319886954461,0.260239515762723,0.192808466354027,0.159654603052612,0.0948406816189583,0.531767631275134,0.0536179584767286,0.604567005446799,0.60707636528285,0.556271073096507,0.26891898247797
"104","1015",2017,"Metropolitan",9.01664749653442,8239.10908688509,8.78599820809833,0.35760378303058,0.334427077018636,0.14003168781856,0.189681363237917,0.607081747774035,0.0906811113022949,0,0.641194961060668,0.570138443283808,0.348617844257887
"105","1073",2017,"Metropolitan",11.5251668865428,101231.665444597,11.6339919929497,0.608515003459231,0.633571315004657,0.112402197549928,0.434840968765758,0.783034973967752,0.0893376922956076,0.706825075035584,0.811499598161031,0.718603547824992,0.473045744341676
"106","1081",2017,"Metropolitan",9.75775220383862,17287.728678239,8.3774712482411,0.406621320699124,0.377136526982363,0.100504231126811,0.220213243189327,0.602800783959521,0.0484114472111171,0,0.645781978552242,0.647681999262316,0.385479311224487
"107","1089",2017,"Metropolitan",9.29729439074188,10908.4652009565,10.4896339841018,0.522357406045663,0.554892939564278,0.0965306215188855,0.266251454354281,0.694138205014972,0.0908928704581941,0.568806961072072,0.717314997153449,0.660540545719193,0.443165617684075
"108","1097",2017,"Metropolitan",10.5697366969941,38938.4197716279,10.5768911040595,0.541720318160135,0.531845447096764,0.147892033301648,0.284522044856875,0.719027648414485,0.103363853166375,0.533125881966402,0.747069051298969,0.665416745403322,0.411279324318102
"109","1101",2017,"Metropolitan",10.0874404256265,24039.1835427998,10.1429374301246,0.455675802969753,0.484320755646597,0.112402197549928,0.266251454354281,0.642498755063086,0.105672300969296,0.438998938550416,0.734802247487323,0.638375473669892,0.39477690093773
"110","1103",2017,"Metropolitan",8.52155319353342,5021.84760377573,7.94058382710424,0.362771518981148,0.366940769961274,0.104474025458484,0.245159605527841,0.614786683733749,0.0608109160071224,0,0.661289645058981,0.542757792006998,0.357393935827397
"111","1125",2017,"Metropolitan",9.45783821592899,12808.1660087971,9.0029471307532,0.44270628703856,0.452384637937662,0.108440011833378,0.245159605527841,0.68133223106254,0.0767117172044421,0.578710927522469,0.670870280534532,0.67227352784522,0.328412556091451
"112","1001",2018,"Metropolitan",7.82361719030464,2498.92817844685,7.11069612297883,0.253548044154619,0.220442212239935,0.0805978831940554,0.0948406816189583,0.533979665651082,0.074930271413512,0.422855999153509,0.632553755054911,0.555259498990181,0.272051781567008
"113","1015",2018,"Metropolitan",9.09753338461725,8933.23066121527,8.55217416031148,0.357129072565495,0.336206869394181,0.120315196096997,0.220213243189327,0.607226452276696,0.0777208913510361,0,0.629972273073517,0.551325675624584,0.348262030284279
"114","1073",2018,"Metropolitan",11.5125580666008,99963.2669113118,11.2486864442449,0.608478029115565,0.635832023144879,0.0845868275254667,0.460734228869844,0.783160523510733,0.117440090147157,0.731902059113279,0.810858592988822,0.736672708099559,0.472997030569601
"115","1081",2018,"Metropolitan",9.68653101906057,16099.2991514718,10.3468584070435,0.408576868371898,0.375811614835055,0.0805978831940554,0.245159605527841,0.602777441174441,0.0981516950027799,0,0.66724236613027,0.662714101270501,0.386962871640029
"116","1089",2018,"Metropolitan",9.23927196259418,10293.5417458352,9.60258514191349,0.524420986639696,0.560429933698105,0.0766050866705126,0.284522044856875,0.694624179598653,0.14330325652148,0.507643340874043,0.729880056771071,0.687708980174953,0.444736388531453
"117","1097",2018,"Metropolitan",10.6142201193131,40709.6367795137,9.37169362233394,0.541672848069496,0.533507970812304,0.124266023419891,0.328094852725738,0.719220837094441,0.117211609958026,0.538783616579198,0.759783795807743,0.679012268730389,0.411245853008476
